Country Name,ISO3,Year,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel,HDI_imputed_x,HDI_imputed_method_x,Suicide_rate_imputed_x,Suicide_rate_imputed_method_x,GDP_per_capita_imputed_x,GDP_per_capita_imputed_method_x,HDI_growth,Suicide_change,Suicide_per_HDI,HDI,HDI_imputed_y,HDI_imputed_method_y,Suicide_rate,Suicide_rate_imputed_y,Suicide_rate_imputed_method_y,GDP_per_capita,GDP_per_capita_imputed_y,GDP_per_capita_imputed_method_y,log_GDP_per_capita,log_GDP_per_capita_imputed,log_GDP_per_capita_imputed_method,income_group_auto_filled,continent_filled,Low_data_quality_flag_filled,num_imputed_numeric,imputation_methods,HDI_centered,HDI_lag1_imputed,Suicide_rate_lag1_imputed,GDP_per_capita_lag1,GDP_per_capita_lag1_imputed,log_GDP_per_capita_lag1,log_GDP_per_capita_lag1_imputed,HDI_pct_change,Suicide_rate_pct_change,GDP_per_capita_pct_change,HDI_roll3,Suicide_rate_roll3,HDI_z_year,Suicide_rate_z_year,GDP_per_capita_z_year,log_GDP_per_capita_z_year,data_quality_summary
Republic of the Congo,COG,2019,Low,Africa,✅ Sufficient data,0.355216,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.015,0.0,16.04026845637584,0.596,False,original,9.56,False,original,1781.7540391942428,False,original,7.485353573360885,False,original,True,True,True,0,,-0.1013055091819699,True,True,,True,,True,,,,0.596,9.56,-0.8089219094034541,0.2538788702673763,-0.8018057578931275,-0.8548231705778904,⚠️ Low data reliability | imputed_vars=0 | methods=
Republic of the Congo,COG,2020,Low,Africa,✅ Sufficient data,0.357604,9.56,0.596,✅ Sufficient data,False,original,False,original,False,original,0.002,0.0,15.986622073578596,0.598,False,original,9.56,False,original,1781.7540391942428,False,original,7.485353573360885,False,original,True,True,True,0,,-0.0993055091819699,False,False,1781.7540391942428,False,7.485353573360885,False,0.003355704697986628,0.0,0.0,0.597,9.56,-0.6718283427561563,0.27286912775962874,-0.731134243868879,-0.7622302548016311,✅ Sufficient data | imputed_vars=0 | methods=
Republic of the Congo,COG,2022,Low,Africa,✅ Sufficient data,0.351649,9.56,0.598,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.005,0.0,16.138279932546375,0.593,False,original,9.57,False,original,1781.7540391942428,False,original,7.485353573360885,False,original,True,True,True,0,,-0.1043055091819699,False,False,1781.7540391942428,False,7.485353573360885,False,-0.00836120401337792,0.0010460251046024993,0.0,0.5956666666666667,9.563333333333334,-0.6854635101928475,0.28875461745101855,-0.7212442979602345,-0.7315479014474354,⚠️ Low data reliability | imputed_vars=0 | methods=
Colombia,COL,2019,Lower-Middle,America,✅ Sufficient data,0.589824,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.036,0.0,8.815104166666666,0.768,False,original,6.77,False,original,6399.872076388859,False,original,8.764033281083758,False,original,True,True,True,0,,0.07069449081803014,True,True,,True,,True,,,,0.768,6.77,0.42972500733049684,-0.291861695343217,-0.2316961632776306,0.2521386177608411,⚠️ Low data reliability | imputed_vars=0 | methods=
Colombia,COL,2020,Lower-Middle,America,✅ Sufficient data,0.571536,6.77,0.768,✅ Sufficient data,False,original,False,original,False,original,-0.012,0.0,8.955026455026454,0.756,False,original,6.77,False,original,6399.872076388859,False,original,8.764033281083758,False,original,True,True,True,0,,0.05869449081803013,False,False,6399.872076388859,False,8.764033281083758,False,-0.015625,0.0,0.0,0.762,6.77,0.49300177768937786,-0.2791472294232049,-0.13930385163385917,0.3602777135237348,✅ Sufficient data | imputed_vars=0 | methods=
Colombia,COL,2022,Lower-Middle,America,✅ Sufficient data,0.574564,6.77,0.756,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.006,0.0,8.891820580474935,0.758,False,original,6.74,False,original,6399.872076388859,False,original,8.764033281083758,False,original,True,True,True,0,,0.06069449081803013,False,False,6399.872076388859,False,8.764033281083758,False,0.002645502645502562,-0.004431314623338123,0.0,0.7606666666666667,6.760000000000001,0.4898279864354352,-0.27262328366989214,-0.12687482016138674,0.3777746836187955,⚠️ Low data reliability | imputed_vars=0 | methods=
Colombia,COL,2023,Lower-Middle,America,✅ Sufficient data,0.620944,6.74,0.758,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.03,0.0,8.553299492385786,0.788,False,original,6.74,False,original,6399.872076388859,False,original,8.764033281083758,False,original,True,True,True,0,,0.09069449081803016,False,False,6399.872076388859,False,8.764033281083758,False,0.0395778364116095,0.0,0.0,0.7673333333333333,6.75,0.5674904021890441,-0.273856696066573,-0.14090963853481558,0.36440913805407166,⚠️ Low data reliability | imputed_vars=0 | methods=
Comoros,COM,2020,Low,Africa,✅ Sufficient data,0.3457439999999999,,,✅ Sufficient data,False,original,False,original,False,original,0.004,0.0,10.68027210884354,0.588,False,original,6.28,False,original,1456.4988169862852,False,original,7.283790764168665,False,original,True,True,True,0,,-0.1093055091819699,True,True,,True,,True,,,,0.588,6.28,-0.7455517681008105,-0.3760963387492221,-0.7728170081866054,-0.9391751598234196,✅ Sufficient data | imputed_vars=0 | methods=
Comoros,COM,2022,Low,Africa,✅ Sufficient data,0.343396,6.28,0.588,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.001,0.0,10.75085324232082,0.586,False,original,6.3,False,original,1456.4988169862852,False,original,7.283790764168665,False,original,True,True,True,0,,-0.11130550918196991,False,False,1456.4988169862852,False,7.283790764168665,False,-0.003401360544217691,0.0031847133757960666,0.0,0.587,6.29,-0.7353243615649564,-0.35990465345547545,-0.7631058907168653,-0.9064143478263474,⚠️ Low data reliability | imputed_vars=0 | methods=
Comoros,COM,2023,Low,Africa,✅ Sufficient data,0.3636089999999999,6.3,0.586,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.017,0.0,10.447761194029852,0.603,False,original,6.3,False,original,1456.4988169862852,False,original,7.283790764168665,False,original,True,True,True,0,,-0.0943055091819699,False,False,1456.4988169862852,False,7.283790764168665,False,0.029010238907849928,0.0,0.0,0.5923333333333333,6.293333333333333,-0.7530311658358556,-0.36248682310942526,-0.7719966269270069,-0.907203431156405,⚠️ Low data reliability | imputed_vars=0 | methods=
Cape Verde,CPV,2019,Lower-Middle,Africa,✅ Sufficient data,0.444889,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.018,0.0,22.518740629685155,0.667,False,original,15.02,False,original,3738.988299914436,False,original,8.226570345770408,False,original,True,True,True,0,,-0.030305509181969836,True,True,,True,,True,,,,0.667,15.02,-0.29761998447257865,1.321887288989182,-0.5601839496241052,-0.21314672965408227,⚠️ Low data reliability | imputed_vars=0 | methods=
Cape Verde,CPV,2020,Lower-Middle,Africa,✅ Sufficient data,0.421201,15.02,0.667,✅ Sufficient data,False,original,False,original,False,original,-0.018,0.0,23.14329738058552,0.649,False,original,15.02,False,original,3738.988299914436,False,original,8.226570345770408,False,original,True,True,True,0,,-0.04830550918196985,False,False,3738.988299914436,False,8.226570345770408,False,-0.026986506746626726,0.0,0.0,0.658,15.02,-0.29583887349842036,1.353159203106679,-0.48030680488000504,-0.11154210493820783,✅ Sufficient data | imputed_vars=0 | methods=
Cape Verde,CPV,2022,Lower-Middle,Africa,✅ Sufficient data,0.436921,15.02,0.649,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.011,0.0,22.783661119515884,0.661,False,original,15.06,False,original,3738.988299914436,False,original,8.226570345770408,False,original,True,True,True,0,,-0.03630550918196984,False,False,3738.988299914436,False,8.226570345770408,False,0.018489984591679498,0.0026631158455392434,0.0,0.659,15.033333333333333,-0.2011009540066458,1.3777880722756828,-0.4693407528137442,-0.08850296916484257,⚠️ Low data reliability | imputed_vars=0 | methods=
Cape Verde,CPV,2023,Lower-Middle,Africa,✅ Sufficient data,0.446224,15.06,0.661,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.007,0.0,22.54491017964072,0.668,False,original,15.06,False,original,3738.988299914436,False,original,8.226570345770408,False,original,True,True,True,0,,-0.029305509181969835,False,False,3738.988299914436,False,8.226570345770408,False,0.010590015128593144,0.0,0.0,0.6593333333333334,15.046666666666667,-0.28906412842170137,1.4020584334709965,-0.480606651250345,-0.09730211278443908,⚠️ Low data reliability | imputed_vars=0 | methods=
Costa Rica,CRI,2019,Upper-Middle,America,✅ Sufficient data,0.6577210000000001,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.042,0.0,11.072749691738592,0.811,False,original,8.98,False,original,12926.4479114404,False,original,9.467030717198368,False,original,True,True,True,0,,0.11369449081803018,True,True,,True,,True,,,,0.811,8.98,0.7393867365139848,0.14042742652037127,0.57401375439456,0.8607283172601837,⚠️ Low data reliability | imputed_vars=0 | methods=
Costa Rica,CRI,2020,Upper-Middle,America,✅ Sufficient data,0.6577210000000001,8.98,0.811,✅ Sufficient data,False,original,False,original,False,original,0.0,0.0,11.072749691738592,0.811,False,original,8.98,False,original,12926.4479114404,False,original,9.467030717198368,False,original,True,True,True,0,,0.11369449081803018,False,False,12926.4479114404,False,9.467030717198368,False,0.0,0.0,0.0,0.811,8.98,0.8984806170849755,0.15811303916964903,0.6971030797828612,0.9774144515081433,✅ Sufficient data | imputed_vars=0 | methods=
Costa Rica,CRI,2022,Upper-Middle,America,✅ Sufficient data,0.6496360000000001,8.98,0.811,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.002,0.0,12.220843672456574,0.806,False,original,9.85,False,original,12926.4479114404,False,original,9.467030717198368,False,original,True,True,True,0,,0.10869449081803018,False,False,12926.4479114404,False,9.467030717198368,False,-0.006165228113440224,0.09688195991091297,0.0,0.8093333333333333,9.270000000000001,0.831730967272754,0.3442973073145714,0.7131204852099488,0.9876623110015605,⚠️ Low data reliability | imputed_vars=0 | methods=
Costa Rica,CRI,2023,Upper-Middle,America,✅ Sufficient data,0.693889,9.85,0.806,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0269999999999999,0.0,11.824729891956784,0.833,False,original,9.85,False,original,12926.4479114404,False,original,9.467030717198368,False,original,True,True,True,0,,0.1356944908180301,False,False,12926.4479114404,False,9.467030717198368,False,0.033498759305210735,0.0,0.0,0.8166666666666668,9.56,0.8886983511680732,0.3525971564408597,0.6922941015270276,0.9683239463850044,⚠️ Low data reliability | imputed_vars=0 | methods=
Cuba,CUB,2019,Upper-Middle,America,✅ Sufficient data,0.586756,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.013,0.0,20.704960835509137,0.766,False,original,15.86,False,original,7685.769260722713,False,original,8.947125749951118,False,original,True,True,True,0,,0.06869449081803014,True,True,,True,,True,,,,0.766,15.86,0.4153221362056835,1.4861962764848444,-0.07295134199473358,0.4106430231601418,⚠️ Low data reliability | imputed_vars=0 | methods=
Cuba,CUB,2020,Upper-Middle,America,✅ Sufficient data,0.5760810000000001,15.86,0.766,✅ Sufficient data,False,original,False,original,False,original,-0.007,0.0,20.89591567852437,0.759,False,original,15.86,False,original,7685.769260722713,False,original,8.947125749951118,False,original,True,True,True,0,,0.061694490818030134,False,False,7685.769260722713,False,8.947125749951118,False,-0.009138381201044377,0.0,0.0,0.7625,15.86,0.5151188052927741,1.5193576762369945,0.025489042105279608,0.5210081560283542,✅ Sufficient data | imputed_vars=0 | methods=
Cuba,CUB,2022,Upper-Middle,America,✅ Sufficient data,0.583696,15.86,0.759,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.022,0.0,20.71989528795812,0.764,False,original,15.83,False,original,7685.769260722713,False,original,8.947125749951118,False,original,True,True,True,0,,0.06669449081803014,False,False,7685.769260722713,False,8.947125749951118,False,0.006587615283267567,-0.001891551071878883,0.0,0.763,15.85,0.5325658590401,1.5305304694004533,0.038625072175668455,0.5366171284025654,⚠️ Low data reliability | imputed_vars=0 | methods=
Cuba,CUB,2023,Upper-Middle,America,✅ Sufficient data,0.580644,15.83,0.764,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.002,0.0,20.77427821522309,0.762,False,original,15.83,False,original,7685.769260722713,False,original,8.947125749951118,False,original,True,True,True,0,,0.06469449081803014,False,False,7685.769260722713,False,8.947125749951118,False,-0.002617801047120394,0.0,0.0,0.7616666666666667,15.839999999999998,0.3819035872233824,1.5571611557959877,0.02325214712434078,0.5216959894172708,⚠️ Low data reliability | imputed_vars=0 | methods=
Cyprus,CYP,2019,High,Asia,✅ Sufficient data,0.811801,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.042,0.0,4.450610432852386,0.901,False,original,4.01,False,original,29123.884765625,False,original,10.279313898825858,False,original,True,True,True,0,,0.20369449081803015,True,True,,True,,True,,,,0.901,4.01,1.3875159371305867,-0.8317340828289649,2.5735975858115006,1.5639274358049795,⚠️ Low data reliability | imputed_vars=0 | methods=
Cyprus,CYP,2020,High,Asia,✅ Sufficient data,0.81,4.01,0.901,✅ Sufficient data,False,original,False,original,False,original,-0.001,0.0,4.455555555555555,0.9,False,original,4.01,False,original,29123.884765625,False,original,10.279313898825858,False,original,True,True,True,0,,0.20269449081803015,False,False,29123.884765625,False,10.279313898825858,False,-0.0011098779134295356,0.0,0.0,0.9005000000000001,4.01,1.5546191026523963,-0.8252279268513842,2.7728697296187237,1.690489303956768,✅ Sufficient data | imputed_vars=0 | methods=
Cyprus,CYP,2022,High,Asia,✅ Sufficient data,0.8226490000000001,4.01,0.9,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.006,0.0,4.454244762954796,0.907,False,original,4.04,False,original,29123.884765625,False,original,10.279313898825858,False,original,True,True,True,0,,0.20969449081803015,False,False,29123.884765625,False,10.279313898825858,False,0.007777777777777883,0.007481296758104827,0.0,0.9026666666666667,4.02,1.5511518227846115,-0.8082135073541532,2.797792641088801,1.6923611291704348,⚠️ Low data reliability | imputed_vars=0 | methods=
Cyprus,CYP,2023,High,Asia,✅ Sufficient data,0.8335690000000001,4.04,0.907,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.006,0.0,4.424972617743702,0.913,False,original,4.04,False,original,29123.884765625,False,original,10.279313898825858,False,original,True,True,True,0,,0.21569449081803016,False,False,29123.884765625,False,10.279313898825858,False,0.006615214994487362,0.0,0.0,0.9066666666666667,4.03,1.4597347049085707,-0.8177233847386207,2.760111178567942,1.666121430048988,⚠️ Low data reliability | imputed_vars=0 | methods=
Djibouti,DJI,2020,Lower-Middle,Africa,✅ Sufficient data,0.262144,,,✅ Sufficient data,False,original,False,original,False,original,0.004,0.0,10.9765625,0.512,False,original,5.62,False,original,2809.2923505689114,False,original,7.940687898074899,False,original,True,True,True,0,,-0.18530550918196986,True,True,,True,,True,,,,0.512,5.62,-1.3058498007201809,-0.5066808533516128,-0.5994510783543826,-0.3625082566683,✅ Sufficient data | imputed_vars=0 | methods=
Djibouti,DJI,2022,Lower-Middle,Africa,✅ Sufficient data,0.265225,5.62,0.512,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.003,0.0,10.932038834951456,0.515,False,original,5.63,False,original,2809.2923505689114,False,original,7.940687898074899,False,original,True,True,True,0,,-0.18230550918196986,False,False,2809.2923505689114,False,7.940687898074899,False,0.005859375,0.001779359430605032,0.0,0.5135000000000001,5.625,-1.2410558540534897,-0.4928103756289773,-0.588996182032674,-0.3365211820036249,⚠️ Low data reliability | imputed_vars=0 | methods=
Djibouti,DJI,2023,Lower-Middle,Africa,✅ Sufficient data,0.263169,5.63,0.515,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.002,0.0,10.97465886939571,0.513,False,original,5.63,False,original,2809.2923505689114,False,original,7.940687898074899,False,original,True,True,True,0,,-0.18430550918196986,False,False,2809.2923505689114,False,7.940687898074899,False,-0.003883495145631022,0.0,0.0,0.5133333333333333,5.626666666666666,-1.3954470637939145,-0.4974463347428593,-0.5992946373693203,-0.3428914061955526,⚠️ Low data reliability | imputed_vars=0 | methods=
Dominica,DMA,2019,Upper-Middle,America,⚠️ Low data reliability,0.555025,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.01,0.0,5.6107382550335565,0.745,False,original,4.18,False,original,8103.573165276459,False,original,9.00006037490624,False,original,True,True,True,0,,0.04769449081803012,True,True,,True,,True,,,,0.745,4.18,0.26409198939514283,-0.7984810734548428,-0.02137318553890498,0.4564688908512105,⚠️ Low data reliability | imputed_vars=0 | methods=
Dominica,DMA,2020,Upper-Middle,America,⚠️ Low data reliability,0.544644,4.18,0.745,✅ Sufficient data,False,original,False,original,False,original,-0.007,0.0,5.663956639566395,0.738,False,original,4.18,False,original,8103.573165276459,False,original,9.00006037490624,False,original,True,True,True,0,,0.040694490818030116,False,False,8103.573165276459,False,9.00006037490624,False,-0.00939597315436247,0.0,0.0,0.7415,4.18,0.36029961206900046,-0.7915925215750109,0.07903229213003987,0.5674776025625898,✅ Sufficient data | imputed_vars=0 | methods=
Dominica,DMA,2022,Upper-Middle,America,⚠️ Low data reliability,0.5476,4.18,0.738,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.003,0.0,5.716216216216217,0.74,False,original,4.23,False,original,8103.573165276459,False,original,9.00006037490624,False,original,True,True,True,0,,0.04269449081803012,False,False,8103.573165276459,False,9.00006037490624,False,0.0027100271002709064,0.011961722488038395,0.0,0.741,4.196666666666666,0.36161436862144064,-0.7705238249467421,0.0923980347920124,0.5825407280656132,⚠️ Low data reliability | imputed_vars=0 | methods=
Dominica,DMA,2023,Upper-Middle,America,⚠️ Low data reliability,0.579121,4.23,0.74,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.021,0.0,5.558475689881735,0.761,False,original,4.23,False,original,8103.573165276459,False,original,9.00006037490624,False,original,True,True,True,0,,0.06369449081803014,False,False,8103.573165276459,False,9.00006037490624,False,0.02837837837837842,0.0,0.0,0.7463333333333333,4.213333333333334,0.37476563280162617,-0.7794512844246618,0.07659034232572598,0.5671698449984895,⚠️ Low data reliability | imputed_vars=0 | methods=
Dominican Republic,DOM,2020,Upper-Middle,America,✅ Sufficient data,0.5776,,,✅ Sufficient data,False,original,False,original,False,original,-0.005,0.0,7.118421052631579,0.76,False,original,5.41,False,original,8074.933354914012,False,original,8.996519894795377,False,original,True,True,True,0,,0.06269449081803014,True,True,,True,,True,,,,0.76,5.41,0.5224911478272395,-0.5482304716341917,0.07536198529426219,0.5643695395252716,✅ Sufficient data | imputed_vars=0 | methods=
Dominican Republic,DOM,2022,Upper-Middle,America,✅ Sufficient data,0.586756,5.41,0.76,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.01,0.0,7.036553524804177,0.766,False,original,5.39,False,original,8074.933354914012,False,original,8.996519894795377,False,original,True,True,True,0,,0.06869449081803014,False,False,8074.933354914012,False,8.996519894795377,False,0.007894736842105177,-0.003696857670979714,0.0,0.763,5.4,0.5468118165749883,-0.5404183955120228,0.08871198151397051,0.5794691734571854,⚠️ Low data reliability | imputed_vars=0 | methods=
Dominican Republic,DOM,2023,Upper-Middle,America,✅ Sufficient data,0.602176,5.39,0.766,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.01,0.0,6.945876288659793,0.776,False,original,5.39,False,original,8074.933354914012,False,original,8.996519894795377,False,original,True,True,True,0,,0.07869449081803015,False,False,8074.933354914012,False,8.996519894795377,False,0.01305483028720622,0.0,0.0,0.7673333333333333,5.396666666666666,0.4818349491279695,-0.5457900404025969,0.07293409168040359,0.564128371078799,⚠️ Low data reliability | imputed_vars=0 | methods=
Algeria,DZA,2019,Lower-Middle,Africa,✅ Sufficient data,0.5505639999999999,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.021,0.0,3.7196765498652287,0.742,False,original,2.76,False,original,4550.9133539963495,False,original,8.423083228942046,False,original,True,True,True,0,,0.04469449081803012,True,True,,True,,True,,,,0.742,2.76,0.24248768270792276,-1.0762415046975102,-0.4599512878097709,-0.04302417959448484,⚠️ Low data reliability | imputed_vars=0 | methods=
Algeria,DZA,2020,Lower-Middle,Africa,✅ Sufficient data,0.5328999999999999,2.76,0.742,✅ Sufficient data,False,original,False,original,False,original,-0.012,0.0,3.780821917808219,0.73,False,original,2.76,False,original,4550.9133539963495,False,original,8.423083228942046,False,original,True,True,True,0,,0.03269449081803011,False,False,4550.9133539963495,False,8.423083228942046,False,-0.016172506738544534,0.0,0.0,0.736,2.76,0.30132087179327716,-1.0725470832953061,-0.3762553450964775,0.06096964754090654,✅ Sufficient data | imputed_vars=0 | methods=
Algeria,DZA,2021,Lower-Middle,Africa,✅ Sufficient data,0.5476,2.76,0.73,✅ Sufficient data,False,original,False,original,False,original,0.01,0.0,3.7297297297297294,0.74,False,original,2.76,False,original,4550.9133539963495,False,original,8.423083228942046,False,original,True,True,True,0,,0.04269449081803012,False,False,4550.9133539963495,False,8.423083228942046,False,0.013698630136986356,0.0,0.0,0.7373333333333333,2.76,0.9048779182269617,-0.3292153193625165,-0.16484792370298718,0.4768136911624592,✅ Sufficient data | imputed_vars=0 | methods=
Algeria,DZA,2022,Lower-Middle,Africa,✅ Sufficient data,0.555025,2.76,0.74,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.005,0.0,3.7046979865771807,0.745,False,original,2.76,False,original,4550.9133539963495,False,original,8.423083228942046,False,original,True,True,True,0,,0.04769449081803012,False,False,4550.9133539963495,False,8.423083228942046,False,0.006756756756756799,0.0,0.0,0.7383333333333333,2.76,0.39722926245866136,-1.0621229467303954,-0.3648428888527735,0.0819823980793094,⚠️ Low data reliability | imputed_vars=0 | methods=
Algeria,DZA,2023,Lower-Middle,Africa,✅ Sufficient data,0.582169,2.76,0.745,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.018,0.0,3.617300131061599,0.763,False,original,2.76,False,original,4550.9133539963495,False,original,8.423083228942046,False,original,True,True,True,0,,0.06569449081803014,False,False,4550.9133539963495,False,8.423083228942046,False,0.024161073825503365,0.0,0.0,0.7493333333333334,2.76,0.3890415416451386,-1.0755564815905545,-0.3769536778063274,0.07151363828155846,⚠️ Low data reliability | imputed_vars=0 | methods=
Ecuador,ECU,2019,Lower-Middle,America,✅ Sufficient data,0.574564,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.022,0.0,11.08179419525066,0.758,False,original,8.4,False,original,5862.552813536836,False,original,8.676340421419601,False,original,True,True,True,0,,0.06069449081803013,True,True,,True,,True,,,,0.758,8.4,0.3577106517064299,0.026975982773366245,-0.29802856635967745,0.17622230801409144,⚠️ Low data reliability | imputed_vars=0 | methods=
Ecuador,ECU,2020,Lower-Middle,America,✅ Sufficient data,0.538756,8.4,0.758,✅ Sufficient data,False,original,False,original,False,original,-0.024,0.0,11.444141689373298,0.734,False,original,8.4,False,original,5862.552813536836,False,original,8.676340421419601,False,original,True,True,True,0,,0.03669449081803011,False,False,5862.552813536836,False,8.676340421419601,False,-0.0316622691292876,0.0,0.0,0.746,8.4,0.3308102419311388,0.04335695057966929,-0.2081634753004561,0.28329523453096694,✅ Sufficient data | imputed_vars=0 | methods=
Ecuador,ECU,2022,Lower-Middle,America,✅ Sufficient data,0.585225,8.4,0.734,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.019,0.0,11.124183006535947,0.765,False,original,8.51,False,original,5862.552813536836,False,original,8.676340421419601,False,original,True,True,True,0,,0.06769449081803014,False,False,5862.552813536836,False,8.676340421419601,False,0.042234332425068244,0.013095238095238049,0.0,0.7523333333333334,8.436666666666667,0.5396888378075442,0.07848586296756782,-0.1960298671091744,0.3016964685763961,⚠️ Low data reliability | imputed_vars=0 | methods=
Ecuador,ECU,2023,Lower-Middle,America,✅ Sufficient data,0.6037290000000001,8.51,0.765,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.012,0.0,10.952380952380953,0.777,False,original,8.51,False,original,5862.552813536836,False,original,8.676340421419601,False,original,True,True,True,0,,0.07969449081803015,False,False,5862.552813536836,False,8.676340421419601,False,0.015686274509803866,0.0,0.0,0.7586666666666666,8.473333333333334,0.48897290354972567,0.08267813317399159,-0.2095055501936039,0.2890759806121759,⚠️ Low data reliability | imputed_vars=0 | methods=
Egypt,EGY,2020,Lower-Middle,Africa,✅ Sufficient data,0.5314409999999999,,,✅ Sufficient data,False,original,False,original,False,original,0.005,0.0,1.3991769547325104,0.729,False,original,1.02,False,original,3781.571330775777,False,original,8.237894898208427,False,original,True,True,True,0,,0.03169449081803011,True,True,,True,,True,,,,0.729,1.02,0.29394852925881176,-1.4168153490652453,-0.47484961828272765,-0.10160067842411022,✅ Sufficient data | imputed_vars=0 | methods=
Egypt,EGY,2022,Lower-Middle,Africa,✅ Sufficient data,0.529984,1.02,0.729,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.002,0.0,1.387362637362637,0.728,False,original,1.01,False,original,3781.571330775777,False,original,8.237894898208427,False,original,True,True,True,0,,0.030694490818030107,False,False,3781.571330775777,False,8.237894898208427,False,-0.00137174211248281,-0.009803921568627416,0.0,0.7284999999999999,1.0150000000000001,0.27613862341211093,-1.4092647583776017,-0.46386015365791955,-0.0786783182304555,⚠️ Low data reliability | imputed_vars=0 | methods=
Egypt,EGY,2023,Lower-Middle,Africa,✅ Sufficient data,0.568516,1.01,0.728,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.026,0.0,1.339522546419098,0.754,False,original,1.01,False,original,3781.571330775777,False,original,8.237894898208427,False,original,True,True,True,0,,0.05669449081803013,False,False,3781.571330775777,False,8.237894898208427,False,0.03571428571428581,0.0,0.0,0.737,1.0133333333333334,0.32479995184933264,-1.4280626686928077,-0.4751703640649134,-0.0875736777095708,⚠️ Low data reliability | imputed_vars=0 | methods=
Eritrea,ERI,2019,Upper-Middle,Africa,⚠️ Low data reliability,0.237169,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0289999999999999,0.0,19.67145790554415,0.487,False,original,9.58,False,original,13205.7666875006,False,original,9.488408883439629,False,original,True,True,True,0,,-0.21030550918196989,True,True,,True,,True,,,,0.487,9.58,-1.5938783857057832,0.25779098901727293,0.6084958340871165,0.8792355423228012,⚠️ Low data reliability | imputed_vars=0 | methods=
Eritrea,ERI,2020,Upper-Middle,Africa,⚠️ Low data reliability,0.2400999999999999,9.58,0.487,✅ Sufficient data,False,original,False,original,False,original,0.003,0.0,19.551020408163264,0.49,False,original,9.58,False,original,13205.7666875006,False,original,9.488408883439629,False,original,True,True,True,0,,-0.20730550918196988,False,False,13205.7666875006,False,9.488408883439629,False,0.006160164271047153,0.0,0.0,0.4885,9.58,-1.46804133647842,0.2768262342627314,0.7328989038529481,0.9961815921838447,✅ Sufficient data | imputed_vars=0 | methods=
Eritrea,ERI,2022,Upper-Middle,Africa,⚠️ Low data reliability,0.243049,9.58,0.49,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.003,0.0,19.594320486815416,0.493,False,original,9.66,False,original,13205.7666875006,False,original,9.488408883439629,False,original,True,True,True,0,,-0.20430550918196988,False,False,13205.7666875006,False,9.488408883439629,False,0.00612244897959191,0.008350730688935215,0.0,0.49,9.606666666666667,-1.397761386937261,0.30660762490716054,0.7490698814205242,1.0062090060773465,⚠️ Low data reliability | imputed_vars=0 | methods=
Eritrea,ERI,2023,Upper-Middle,Africa,⚠️ Low data reliability,0.253009,9.66,0.493,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.01,0.0,19.204771371769382,0.503,False,original,9.66,False,original,13205.7666875006,False,original,9.488408883439629,False,original,True,True,True,0,,-0.19430550918196987,False,False,13205.7666875006,False,9.488408883439629,False,0.020283975659229236,0.0,0.0,0.49533333333333335,9.633333333333335,-1.4668266080114767,0.31432505612690087,0.7279528381700558,0.9866890079127014,⚠️ Low data reliability | imputed_vars=0 | methods=
